Unnamed: 0,CPUname,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
421,Intel Core i7-620M,CPU,2010-01-07,32.0,35.0,81.0,384.0,2677.0,Intel,Intel,,,
425,Intel Xeon 3.06,CPU,2003-07-14,130.0,97.0,237.0,286.0,3066.0,Intel,Intel,,,
426,Intel Pentium 4 HT 520,CPU,2004-06-21,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
428,Intel Xeon E3-1280 v5,CPU,2015-10-19,14.0,80.0,160.0,1400.0,3700.0,Intel,Intel,,,
430,Intel Pentium 4 2.0,CPU,2001-01-01,130.0,110.0,146.0,55.0,2000.0,Intel,Intel,,,
432,Intel Core i7-9700KF,CPU,2019-01-08,14.0,95.0,,,3600.0,Intel,Intel,,,
433,Intel Celeron 2.30,CPU,2003-03-31,130.0,73.0,146.0,55.0,2300.0,Intel,Intel,,,
437,Intel Core 2 Duo T7600G,CPU,2006-12-27,65.0,35.0,143.0,293.0,2333.0,Intel,Intel,,,
438,Intel Core i5-8420,CPU,2018-09-01,14.0,65.0,,,2900.0,Intel,Intel,,,
439,Intel Core i7-3970X,CPU,2012-11-01,32.0,150.0,435.0,2270.0,3500.0,Intel,Intel,,,
444,Intel Atom E660,CPU,2010-09-14,45.0,3.0,26.0,47.0,1300.0,Intel,Intel,,,
445,Intel Core i5-3475S,CPU,2012-06-01,22.0,65.0,160.0,1400.0,2900.0,Intel,Intel,,,
448,Intel Atom N280,CPU,2008-06-03,45.0,3.0,26.0,47.0,1667.0,Intel,Intel,,,
450,Intel Celeron 2.80,CPU,2003-11-03,130.0,73.0,146.0,55.0,2800.0,Intel,Intel,,,
451,Intel Pentium G630T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2300.0,Intel,Intel,,,
454,Intel Pentium M 715,CPU,2004-06-23,90.0,21.0,84.0,140.0,1500.0,Intel,Intel,,,
455,Intel Xeon 5150,CPU,2006-06-26,65.0,65.0,,,2666.0,Intel,Intel,,,
456,Intel Pentium D 840 EE,CPU,2005-05-01,90.0,130.0,206.0,169.0,3200.0,Intel,Intel,,,
458,Intel Core i7-4790S,CPU,2014-05-01,22.0,65.0,177.0,1400.0,3100.0,Intel,Intel,,,
460,Intel Xeon E3-1280,CPU,2011-04-03,32.0,95.0,216.0,1160.0,3500.0,Intel,Intel,,,
461,Intel Core 2 Duo U7600,CPU,2007-04-27,65.0,10.0,111.0,293.0,1200.0,Intel,Intel,,,
465,Intel Core i5-1135G7,CPU,2020-09-02,10.0,28.0,,,2400.0,Intel,Intel,,,
467,Intel Xeon 7140M,CPU,2006-08-27,65.0,150.0,435.0,1328.0,3400.0,Intel,Intel,,,
468,Intel Xeon E5-2650 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2600.0,Intel,Intel,,,
469,Intel Atom Z620,CPU,2010-05-04,45.0,1.0,65.0,140.0,900.0,Intel,Intel,,,
470,Intel Xeon 2.0,CPU,2002-02-25,130.0,89.0,217.0,55.0,2000.0,Intel,Intel,,,
472,Intel Pentium 4 511,CPU,2005-01-01,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
477,Intel Pentium 4 1.8A,CPU,2001-07-02,180.0,67.0,217.0,42.0,1800.0,Intel,Intel,,,
478,Intel Core i5-8500T,CPU,2018-04-02,14.0,35.0,,,2100.0,Intel,Intel,,,
480,Intel Xeon 7110M,CPU,2006-08-27,65.0,95.0,435.0,1328.0,2600.0,Intel,Intel,,,
482,Intel Atom D2550,CPU,2011-11-01,32.0,10.0,66.0,176.0,1867.0,Intel,Intel,,,
483,Intel Celeron G3920,CPU,2015-09-01,14.0,51.0,150.0,1400.0,2900.0,Intel,Intel,,,
485,Intel Core i3-8145U,CPU,2018-10-01,10.0,28.0,123.0,,2100.0,Intel,Intel,,,
488,Intel Core 2 Duo E6600,CPU,2006-07-27,65.0,65.0,143.0,291.0,2400.0,Intel,Intel,,,
490,Intel Core i3-8350K,CPU,2017-10-05,14.0,91.0,,,4000.0,Intel,Intel,,,
492,Intel Pentium SU4100,CPU,2009-09-01,45.0,10.0,107.0,410.0,1300.0,Intel,Intel,,,
495,Intel Pentium M 765,CPU,2004-10-20,90.0,21.0,84.0,140.0,2100.0,Intel,Intel,,,
496,Intel Core i3-350M,CPU,2010-01-07,32.0,35.0,81.0,382.0,2267.0,Intel,Intel,,,
497,Intel Xeon Platinum 8352V,CPU,2021-04-06,10.0,195.0,,,2500.0,Intel,Intel,,,
500,Intel Core i5-7500T,CPU,2017-01-03,14.0,35.0,,,2700.0,Intel,Intel,,,
501,Intel Core i7-8550U,CPU,2017-08-21,14.0,15.0,123.0,,1800.0,Intel,Intel,,,
503,Intel Core i5-1035G1,CPU,2019-08-01,10.0,25.0,,,1000.0,Intel,Intel,,,
504,Intel Celeron N2930,CPU,2014-02-23,22.0,7.0,,,1830.0,Intel,Intel,,,
505,Intel Pentium 4 2.4,CPU,2002-05-06,130.0,92.0,146.0,55.0,2400.0,Intel,Intel,,,
508,Intel Core i3-2102,CPU,2011-06-01,32.0,65.0,131.0,504.0,3100.0,Intel,Intel,,,
512,Intel Atom Z510PT,CPU,2009-03-02,45.0,2.0,26.0,47.0,1100.0,Intel,Intel,,,
516,Intel Pentium 4 HT 641,CPU,2006-01-05,65.0,86.0,81.0,188.0,3200.0,Intel,Intel,,,
517,Intel Core M-5Y10a,CPU,2014-09-05,14.0,5.0,50.0,,800.0,Intel,Intel,,,
519,Intel Pentium 4 HT 524,CPU,2001-01-01,90.0,84.0,109.0,125.0,3060.0,Intel,Intel,,,
522,Intel Pentium 4-M 1.60,CPU,2002-03-04,130.0,30.0,131.0,55.0,1600.0,Intel,Intel,,,
523,Intel Pentium M 780,CPU,2005-07-25,90.0,27.0,84.0,140.0,2260.0,Intel,Intel,,,
525,Intel Celeron G540T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2100.0,Intel,Intel,,,
528,Intel Core i7-640M,CPU,2010-09-01,32.0,35.0,81.0,384.0,2800.0,Intel,Intel,,,
529,Intel Xeon E5-2403 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,1800.0,Intel,Intel,,,
530,Intel Pentium G640,CPU,2012-06-03,32.0,65.0,131.0,504.0,2800.0,Intel,Intel,,,
531,Intel Core 2 Duo U7500,CPU,2007-04-27,65.0,10.0,111.0,293.0,1073.0,Intel,Intel,,,
532,Intel Xeon E3-1230,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3200.0,Intel,Intel,,,
533,Intel Pentium Dual-Core E2160,CPU,2007-06-03,65.0,65.0,77.0,105.0,1800.0,Intel,Intel,,,
534,Intel Pentium 997,CPU,2012-09-01,32.0,17.0,131.0,504.0,1600.0,Intel,Intel,,,
535,Intel Xeon Phi 7295,CPU,2017-12-01,14.0,320.0,,8000.0,1500.0,Intel,Intel,,,
538,Intel Core i7-9750H,CPU,2019-04-23,14.0,45.0,149.0,,2600.0,Intel,Intel,,,
540,Intel Core i5-3470S,CPU,2012-06-01,22.0,65.0,133.0,,2900.0,Intel,Intel,,,
542,Intel Xeon 5148,CPU,2006-06-26,65.0,40.0,,,2333.0,Intel,Intel,,,
544,Intel Core i5-7640X,CPU,2017-06-26,14.0,112.0,,,3900.0,Intel,Intel,,,
549,Intel Core i5-4690K,CPU,2014-06-02,22.0,88.0,177.0,1400.0,3500.0,Intel,Intel,,,
550,Intel Core i7-4850EQ,CPU,2013-08-29,22.0,47.0,264.0,1400.0,1600.0,Intel,Intel,,,
553,Intel Core i5-4440,CPU,2013-09-01,22.0,84.0,177.0,1400.0,3100.0,Intel,Intel,,,
554,Intel Pentium G3460,CPU,2014-07-21,22.0,54.0,177.0,1400.0,3500.0,Intel,Intel,,,
555,Intel Celeron G5900,CPU,2020-04-30,14.0,58.0,,,3400.0,Intel,Intel,,,
557,Intel Xeon Phi 7210F,CPU,2016-06-20,14.0,230.0,,8000.0,1300.0,Intel,Intel,,,
558,Intel Core 2 Duo U7700,CPU,2007-12-27,65.0,10.0,111.0,293.0,1333.0,Intel,Intel,,,
559,Intel Xeon E7-8860,CPU,2011-04-03,32.0,130.0,513.0,2600.0,2276.0,Intel,Intel,,,
561,Intel Xeon 3.06,CPU,2003-03-10,130.0,89.0,217.0,55.0,3066.0,Intel,Intel,,,
562,Intel Core i5-3610ME,CPU,2012-06-01,22.0,35.0,118.0,,2700.0,Intel,Intel,,,
568,Intel Xeon X5687,CPU,2011-02-14,32.0,130.0,239.0,1170.0,3600.0,Intel,Intel,,,
571,Intel Pentium 4 1.9,CPU,2001-08-27,180.0,69.0,217.0,42.0,1900.0,Intel,Intel,,,
575,Intel Xeon Platinum 8180M,CPU,2017-07-11,14.0,205.0,,8000.0,2500.0,Intel,Intel,,,
576,Intel Core i3-2100T,CPU,2011-02-20,32.0,35.0,131.0,504.0,2500.0,Intel,Intel,,,
579,Intel Pentium III  933,CPU,2001-06-01,180.0,27.0,80.0,44.0,933.0,Intel,Intel,,,
580,Intel Pentium P6100,CPU,2010-09-26,32.0,35.0,81.0,384.0,2000.0,Intel,Intel,,,
581,Intel Core 2 Duo U7700,CPU,2008-02-27,65.0,10.0,111.0,293.0,1333.0,Intel,Intel,,,
582,Intel Celeron G1101,CPU,2010-01-07,32.0,73.0,81.0,382.0,2266.0,Intel,Intel,,,
583,Intel Pentium M 760,CPU,2005-01-19,90.0,27.0,84.0,140.0,2000.0,Intel,Intel,,,
586,Intel Xeon MP 7030 Dual-Core,CPU,2005-12-01,90.0,135.0,213.0,200.0,2800.0,Intel,Intel,,,
588,Intel Celeron 857,CPU,2011-07-01,32.0,17.0,131.0,504.0,1200.0,Intel,Intel,,,
590,Intel Pentium 4-M 2.50,CPU,2003-04-16,130.0,35.0,131.0,55.0,2500.0,Intel,Intel,,,
591,Intel Core i3-10325,CPU,2021-03-16,14.0,65.0,,,3900.0,Intel,Intel,,,
595,Intel Pentium 4-M 1.90,CPU,2002-06-24,130.0,32.0,131.0,55.0,1900.0,Intel,Intel,,,
598,Intel Core i7-880,CPU,2010-05-30,45.0,95.0,296.0,774.0,3066.0,Intel,Intel,,,
599,Intel Pentium 4 HT 561,CPU,2005-06-12,90.0,115.0,109.0,125.0,3600.0,Intel,Intel,,,
600,Intel Pentium 4 HT 661,CPU,2006-01-05,65.0,86.0,81.0,188.0,3600.0,Intel,Intel,,,
601,Intel Pentium Dual-Core T4500,CPU,2010-01-01,45.0,35.0,107.0,410.0,2300.0,Intel,Intel,,,
602,Intel Core i5-655K,CPU,2010-05-30,32.0,73.0,81.0,382.0,3200.0,Intel,Intel,,,
604,Intel Pentium 4 HT 2.8E,CPU,2004-02-01,90.0,115.0,109.0,125.0,2800.0,Intel,Intel,,,
605,Intel Core i7-11700,CPU,2021-03-16,14.0,65.0,,,2500.0,Intel,Intel,,,
606,Intel Xeon Platinum 9221,CPU,2019-04-02,14.0,250.0,,8000.0,2100.0,Intel,Intel,,,
608,Intel Core i5-9400F,CPU,2019-01-08,14.0,65.0,,,2900.0,Intel,Intel,,,
611,Intel Core i7-7820X,CPU,2017-06-26,14.0,140.0,,,3600.0,Intel,Intel,,,
613,Intel Core i3-2328M,CPU,2012-09-01,32.0,35.0,149.0,624.0,2200.0,Intel,Intel,,,
614,Intel Core i5-4690,CPU,2014-05-01,22.0,84.0,177.0,1400.0,3400.0,Intel,Intel,,,
615,Intel Core i9-10940X,CPU,2019-10-19,14.0,165.0,,,3300.0,Intel,Intel,,,
617,Intel Xeon E3-1235,CPU,2011-04-03,32.0,95.0,216.0,1160.0,3200.0,Intel,Intel,,,
619,Intel Xeon E5-2670 v2,CPU,2013-09-01,22.0,115.0,160.0,1400.0,2500.0,Intel,Intel,,,
620,Intel Atom E640,CPU,2010-09-14,45.0,3.0,26.0,47.0,1000.0,Intel,Intel,,,
623,Intel Core 2 Extreme QX9300,CPU,2008-08-01,45.0,45.0,107.0,,2534.0,Intel,Intel,,,
625,Intel Xeon Phi 3110X,CPU,2012-11-12,22.0,300.0,350.0,5000.0,1053.0,Intel,Intel,,,
627,Intel Celeron G1620,CPU,2012-12-03,22.0,55.0,94.0,,2700.0,Intel,Intel,,,
628,Intel Core 2 Duo E8400,CPU,2008-01-01,45.0,65.0,104.0,410.0,3000.0,Intel,Intel,,,
629,Intel Xeon L5506,CPU,2009-03-30,45.0,60.0,263.0,731.0,2133.0,Intel,Intel,,,
631,Intel Xeon Phi 5110P,CPU,2012-11-12,22.0,225.0,350.0,5000.0,1053.0,Intel,Intel,,,
632,Intel Core i3-4330T,CPU,2013-09-01,22.0,35.0,177.0,1400.0,3000.0,Intel,Intel,,,
634,Intel Xeon Gold 5315Y,CPU,2021-04-06,10.0,140.0,,,3200.0,Intel,Intel,,,
637,Intel Xeon Phi 7120D,CPU,2014-03-01,22.0,270.0,350.0,5000.0,1238.0,Intel,Intel,,,
641,Intel Core i3-2340UE,CPU,2011-06-01,32.0,17.0,149.0,624.0,1300.0,Intel,Intel,,,
642,Intel Core i3-1005G1,CPU,2019-08-01,10.0,25.0,,,1200.0,Intel,Intel,,,
644,Intel Xeon Platinum 8270,CPU,2018-12-11,14.0,205.0,,8000.0,2700.0,Intel,Intel,,,
646,Intel Atom Z560,CPU,2010-06-01,45.0,2.0,26.0,47.0,2133.0,Intel,Intel,,,
647,Intel Pentium G840,CPU,2011-05-22,32.0,65.0,131.0,504.0,2800.0,Intel,Intel,,,
651,Intel Celeron G530,CPU,2011-09-04,32.0,65.0,131.0,504.0,2400.0,Intel,Intel,,,
654,Intel Core i7-11700K,CPU,2021-03-16,14.0,125.0,,,3600.0,Intel,Intel,,,
655,Intel Pentium E5200,CPU,2008-08-31,45.0,65.0,82.0,228.0,2500.0,Intel,Intel,,,
658,Intel Pentium M 770,CPU,2005-01-19,90.0,27.0,84.0,140.0,2130.0,Intel,Intel,,,
659,Intel Core 2 Quad Q8200,CPU,2008-08-31,45.0,95.0,82.0,456.0,2333.0,Intel,Intel,,,
660,Intel Celeron G4920,CPU,2018-04-03,14.0,51.0,,,3200.0,Intel,Intel,,,
665,Intel Atom D425,CPU,2010-06-21,45.0,10.0,66.0,123.0,1834.0,Intel,Intel,,,
667,Intel Core i3-8120,CPU,2018-09-01,14.0,65.0,,,3700.0,Intel,Intel,,,
668,Intel Core Duo T2400,CPU,2006-01-05,65.0,31.0,90.0,151.0,1826.0,Intel,Intel,,,
669,Intel Pentium 4-M 1.50,CPU,2002-04-23,130.0,26.0,131.0,55.0,1500.0,Intel,Intel,,,
670,Intel Xeon MP 3.66,CPU,2005-03-29,90.0,135.0,,,3667.0,Intel,Intel,,,
671,Intel Xeon 2.66,CPU,2002-11-18,130.0,89.0,217.0,55.0,2660.0,Intel,Intel,,,
672,Intel Celeron D 326,CPU,2004-09-22,90.0,73.0,109.0,125.0,2530.0,Intel,Intel,,,
673,Intel Pentium Dual-Core E2180,CPU,2007-08-26,65.0,65.0,77.0,105.0,2000.0,Intel,Intel,,,
676,Intel Xeon Platinum 8380H,CPU,2021-04-06,14.0,250.0,,,2900.0,Intel,Intel,,,
677,Intel Xeon Phi SE10X,CPU,2012-11-12,22.0,300.0,350.0,5000.0,1100.0,Intel,Intel,,,
681,Intel Core i5-6400,CPU,2015-07-02,14.0,65.0,177.0,,2700.0,Intel,Intel,,,
682,Intel Atom Z550,CPU,2009-04-08,45.0,2.0,26.0,47.0,2000.0,Intel,Intel,,,
685,Intel Xeon E5-2420 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,2200.0,Intel,Intel,,,
688,Intel Core 2 Duo E7200,CPU,2008-04-20,45.0,65.0,82.0,228.0,2533.0,Intel,Intel,,,
689,Intel Xeon Platinum 8368Q,CPU,2021-04-06,10.0,270.0,,,2600.0,Intel,Intel,,,
690,Intel Core Duo ULV L2500,CPU,2006-06-28,65.0,9.0,90.0,151.0,1200.0,Intel,Intel,,,
691,Intel Mobile Pentium 4 HT 552,CPU,2005-01-04,90.0,88.0,112.0,125.0,3467.0,Intel,Intel,,,
692,Intel Xeon Platinum 8360H,CPU,2021-04-06,14.0,225.0,,,3000.0,Intel,Intel,,,
693,Intel Xeon E5-4610,CPU,2012-05-14,32.0,130.0,435.0,2270.0,2400.0,Intel,Intel,,,
694,Intel Celeron E3500,CPU,2010-08-29,45.0,65.0,82.0,228.0,2700.0,Intel,Intel,,,
695,Intel Core i7-3517U,CPU,2012-06-03,22.0,17.0,118.0,,1900.0,Intel,Intel,,,
696,Intel Xeon E3-1220L,CPU,2011-04-03,32.0,20.0,131.0,504.0,2200.0,Intel,Intel,,,
698,Intel Core i3-3225,CPU,2012-09-03,22.0,55.0,118.0,,3300.0,Intel,Intel,,,
700,Intel Core i3-2105,CPU,2011-05-22,32.0,65.0,,,3100.0,Intel,Intel,,,
702,Intel Core Duo LV L2400,CPU,2006-01-05,65.0,15.0,90.0,151.0,1666.0,Intel,Intel,,,
703,Intel Core i7-1068G7,CPU,2019-08-01,10.0,28.0,,,2300.0,Intel,Intel,,,
704,Intel Xeon Gold 6334,CPU,2021-04-06,10.0,165.0,,,3600.0,Intel,Intel,,,
705,Intel Celeron D 341,CPU,2004-09-22,90.0,84.0,109.0,125.0,2930.0,Intel,Intel,,,
707,Intel Pentium 4 1.4,CPU,2001-08-27,180.0,55.0,217.0,42.0,1400.0,Intel,Intel,,,
708,Intel Pentium G860,CPU,2011-09-04,32.0,65.0,131.0,504.0,3000.0,Intel,Intel,,,
709,Intel Xeon 3.0,CPU,2004-06-28,90.0,135.0,135.0,155.0,3000.0,Intel,Intel,,,
713,Intel Core i5-11600T,CPU,2021-03-16,14.0,35.0,,,1700.0,Intel,Intel,,,
714,Intel Celeron 787,CPU,2011-07-01,32.0,17.0,131.0,504.0,1300.0,Intel,Intel,,,
716,Intel Xeon E3-1270 v2,CPU,2012-05-14,22.0,69.0,160.0,1400.0,3500.0,Intel,Intel,,,
717,Intel Core i5-10600,CPU,2020-04-30,14.0,65.0,,,3300.0,Intel,Intel,,,
719,Intel Core i9-7960X,CPU,2017-09-01,14.0,165.0,,,2800.0,Intel,Intel,,,
724,Intel Pentium 4 HT 571,CPU,2005-06-12,90.0,115.0,109.0,125.0,3800.0,Intel,Intel,,,
725,Intel Core 2 Quad Q9450,CPU,2008-03-25,45.0,95.0,107.0,820.0,2666.0,Intel,Intel,,,
726,Intel Xeon E3-1245 v2,CPU,2012-05-14,22.0,77.0,160.0,1400.0,3400.0,Intel,Intel,,,
728,Intel Pentium 4 HT 560,CPU,2004-06-21,90.0,115.0,109.0,125.0,3600.0,Intel,Intel,,,
729,Intel Core i5-10400,CPU,2020-04-30,14.0,65.0,,,2900.0,Intel,Intel,,,
731,Intel Xeon 3.2,CPU,2004-06-28,90.0,135.0,135.0,155.0,3200.0,Intel,Intel,,,
732,Intel Pentium 4 HT 651,CPU,2006-01-05,65.0,86.0,81.0,188.0,3400.0,Intel,Intel,,,
735,Intel Atom E680T,CPU,2010-09-14,45.0,4.0,26.0,47.0,1600.0,Intel,Intel,,,
737,Intel Pentium 4 505J,CPU,2004-12-01,90.0,84.0,109.0,125.0,2660.0,Intel,Intel,,,
738,Intel Xeon Platinum 8376HL,CPU,2021-04-06,14.0,205.0,,,2600.0,Intel,Intel,,,
739,Intel Pentium 4 511,CPU,2005-01-01,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
740,Intel Xeon W-2195,CPU,2017-09-29,14.0,140.0,,,2300.0,Intel,Intel,,,
741,Intel Xeon Phi 7250F,CPU,2016-06-20,14.0,230.0,,8000.0,1400.0,Intel,Intel,,,
743,Intel Xeon E3-1240,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3300.0,Intel,Intel,,,
744,Intel Core i7-1060G7,CPU,2019-08-01,10.0,12.0,,,1000.0,Intel,Intel,,,
745,Intel Pentium M 1.40,CPU,2003-03-12,130.0,24.0,100.0,77.0,1400.0,Intel,Intel,,,
746,Intel Xeon E5630,CPU,2010-03-16,32.0,80.0,239.0,1170.0,2533.0,Intel,Intel,,,
747,Intel Core i3-7120T,CPU,2017-07-17,14.0,35.0,,,3600.0,Intel,Intel,,,
748,Intel Core i5-2557M,CPU,2011-06-01,32.0,17.0,149.0,624.0,1700.0,Intel,Intel,,,
749,Intel Core i5-4200Y,CPU,2013-06-04,22.0,12.0,118.0,1400.0,1400.0,Intel,Intel,,,
750,Intel Celeron G550T,CPU,2011-09-04,32.0,35.0,131.0,504.0,2200.0,Intel,Intel,,,
754,Intel Core i3-8300T,CPU,2018-04-02,14.0,35.0,,,3200.0,Intel,Intel,,,
756,Intel Celeron G1630,CPU,2013-09-01,22.0,55.0,94.0,,2800.0,Intel,Intel,,,
758,Intel Core i7-2675QM,CPU,2011-10-12,32.0,45.0,216.0,1160.0,2200.0,Intel,Intel,,,
761,Intel Core i3-9300,CPU,2019-04-23,14.0,62.0,,,3700.0,Intel,Intel,,,
762,Intel Pentium 4 HT 520,CPU,2004-06-21,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
765,Intel Core 2 Duo U7500,CPU,2008-02-27,65.0,10.0,111.0,293.0,1073.0,Intel,Intel,,,
767,Intel Pentium 4-M 1.70,CPU,2002-03-04,130.0,30.0,131.0,55.0,1700.0,Intel,Intel,,,
769,Intel Core i3-2357M,CPU,2011-06-01,32.0,17.0,149.0,624.0,1300.0,Intel,Intel,,,
771,Intel Atom D525,CPU,2010-06-21,45.0,13.0,66.0,176.0,1834.0,Intel,Intel,,,
773,Intel Pentium G3220T,CPU,2013-09-01,22.0,35.0,177.0,1400.0,2600.0,Intel,Intel,,,
774,Intel Core i7-4930K,CPU,2013-09-01,22.0,130.0,257.0,1860.0,3400.0,Intel,Intel,,,
777,Intel Xeon E5507,CPU,2010-03-16,45.0,80.0,263.0,731.0,2266.0,Intel,Intel,,,
780,Intel Core i3-5010U,CPU,2015-03-01,14.0,15.0,,,2100.0,Intel,Intel,,,
781,Intel Celeron G1840,CPU,2014-05-01,22.0,54.0,177.0,1400.0,2800.0,Intel,Intel,,,
782,Intel Core i7-4860HQ,CPU,2014-02-01,22.0,47.0,264.0,1400.0,2400.0,Intel,Intel,,,
783,Intel Core i7-8750H,CPU,2018-04-02,14.0,45.0,149.0,,2200.0,Intel,Intel,,,
786,Intel Atom Z670,CPU,2011-04-11,45.0,3.0,65.0,140.0,1500.0,Intel,Intel,,,
788,Intel Core i3-2312M,CPU,2011-03-01,32.0,35.0,149.0,624.0,2100.0,Intel,Intel,,,
790,Intel Core i7-11700F,CPU,2021-03-16,14.0,65.0,,,2500.0,Intel,Intel,,,
792,Intel Core i7-5600U,CPU,2015-03-01,14.0,15.0,,,2600.0,Intel,Intel,,,
793,Intel Core i3-560,CPU,2010-08-29,32.0,73.0,81.0,382.0,3333.0,Intel,Intel,,,
797,Intel Celeron E1200,CPU,2008-01-20,65.0,65.0,77.0,105.0,1600.0,Intel,Intel,,,
798,Intel Core i3-2100,CPU,2011-02-20,32.0,65.0,131.0,504.0,3100.0,Intel,Intel,,,
800,Intel Core i9-7920X,CPU,2017-09-10,14.0,140.0,,,2900.0,Intel,Intel,,,
802,Intel Celeron B730,CPU,2012-07-01,32.0,35.0,131.0,504.0,1800.0,Intel,Intel,,,
804,Intel Celeron 2955U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1400.0,Intel,Intel,,,
805,Intel Xeon L5618,CPU,2010-03-16,32.0,40.0,239.0,1170.0,1866.0,Intel,Intel,,,
806,Intel Core i5-5250U,CPU,2015-03-01,14.0,15.0,,,1600.0,Intel,Intel,,,
811,Intel Pentium 4 HT 521,CPU,2005-06-12,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
814,Intel Xeon E5-1650 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3500.0,Intel,Intel,,,
818,Intel Core i5-1035G4,CPU,2019-08-01,10.0,25.0,,,1100.0,Intel,Intel,,,
819,Intel Core i3-1115G4,CPU,2020-09-02,10.0,28.0,,,3000.0,Intel,Intel,,,
820,Intel Xeon Silver 4310,CPU,2021-04-06,10.0,120.0,,,2100.0,Intel,Intel,,,
824,Intel Core i3-10105F,CPU,2021-03-16,14.0,65.0,,,3700.0,Intel,Intel,,,
825,Intel Pentium 4 HT 662,CPU,2005-11-14,90.0,84.0,109.0,169.0,3600.0,Intel,Intel,,,
826,Intel Xeon 5050,CPU,2006-05-23,65.0,95.0,,,3000.0,Intel,Intel,,,
831,Intel Xeon Phi 7290F,CPU,2016-06-20,14.0,260.0,,8000.0,1500.0,Intel,Intel,,,
832,Intel Core i5-8600T,CPU,2018-04-02,14.0,35.0,,,2300.0,Intel,Intel,,,
835,Intel Xeon Gold 6314U,CPU,2021-04-06,10.0,205.0,,,2300.0,Intel,Intel,,,
836,Intel Atom E620,CPU,2010-09-14,45.0,3.0,26.0,47.0,600.0,Intel,Intel,,,
839,Intel Core i7-8700T,CPU,2018-04-02,14.0,35.0,154.0,,2400.0,Intel,Intel,,,
845,Intel Atom E3827,CPU,2013-10-08,22.0,8.0,,,1750.0,Intel,Intel,,,
848,Intel Core i7-10810U,CPU,2020-04-02,14.0,25.0,,,1100.0,Intel,Intel,,,
849,Intel Core i3-380M,CPU,2010-10-26,32.0,35.0,81.0,382.0,2534.0,Intel,Intel,,,
850,Intel Celeron P1053,CPU,2010-02-12,45.0,30.0,,,1333.0,Intel,Intel,,,
851,Intel Core i5-10600K,CPU,2020-04-30,14.0,125.0,,,4100.0,Intel,Intel,,,
856,Intel Core i7-8650U,CPU,2017-08-21,14.0,15.0,123.0,,1900.0,Intel,Intel,,,
858,Intel Atom Z540,CPU,2008-04-02,45.0,2.0,26.0,47.0,1867.0,Intel,Intel,,,
859,Intel Xeon E3-1290,CPU,2011-05-29,32.0,95.0,216.0,1160.0,3600.0,Intel,Intel,,,
861,Intel Xeon E5520,CPU,2009-03-30,45.0,80.0,263.0,731.0,2266.0,Intel,Intel,,,
862,Intel Pentium 4 519K,CPU,2005-01-01,90.0,84.0,109.0,125.0,3060.0,Intel,Intel,,,
863,Intel Core 2 Solo ULV U2100,CPU,2007-09-01,65.0,5.0,143.0,291.0,1067.0,Intel,Intel,,,
866,Intel Xeon MP 2.83,CPU,2005-03-29,90.0,135.0,,,2833.0,Intel,Intel,,,
869,Intel Xeon 7110N,CPU,2006-08-27,65.0,95.0,435.0,1328.0,2500.0,Intel,Intel,,,
870,Intel Core i5-2430M,CPU,2011-10-01,32.0,35.0,149.0,624.0,2400.0,Intel,Intel,,,
875,Intel Core i7-3520M,CPU,2012-06-03,22.0,35.0,118.0,,2900.0,Intel,Intel,,,
876,Intel Core i3-1000G4,CPU,2019-08-01,10.0,12.0,,,1100.0,Intel,Intel,,,
878,Intel Xeon E7-8880 v3,CPU,2015-06-01,22.0,150.0,160.0,1400.0,2300.0,Intel,Intel,,,
881,Intel Pentium 4 HT 516,CPU,2001-01-01,90.0,84.0,109.0,125.0,2933.0,Intel,Intel,,,
885,Intel Xeon E5-2450 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2500.0,Intel,Intel,,,
886,Intel Pentium III 1133,CPU,2001-06-01,180.0,29.0,80.0,44.0,1133.0,Intel,Intel,,,
887,Intel Xeon Platinum 8362,CPU,2021-04-06,10.0,265.0,,,2800.0,Intel,Intel,,,
889,Intel Core i3-7340,CPU,2017-07-17,14.0,51.0,,,4200.0,Intel,Intel,,,
894,Intel Pentium E6600,CPU,2010-01-17,45.0,65.0,82.0,228.0,3067.0,Intel,Intel,,,
897,Intel Celeron 2950M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2000.0,Intel,Intel,,,
899,Intel Core i7-4980HQ,CPU,2013-09-01,22.0,47.0,264.0,1400.0,2800.0,Intel,Intel,,,
